Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date
Dry Maize,Mixed-Traditional,-,-,Kabati Kitui,30.00/Kg,40.00/Kg,90000.00,Kitui,2024-09-20
Dry Maize,White Maize,-,-,Cheptulu,-,50.00/Kg,1200.00,Vihiga,2024-09-19
Dry Maize,Mixed-Traditional,-,-,Mogogosiek Market,33.33/Kg,50.00/Kg,1500.00,Bomet,2024-09-19
Dry Maize,White Maize,-,-,Mabera,-,32.00/Kg,60000.00,Migori,2024-09-19
Dry Maize,White Maize,-,-,Bondo,37.78/Kg,50.00/Kg,21000.00,Siaya,2024-09-19
Dry Maize,White Maize,-,-,Kipkaren,40.00/Kg,50.00/Kg,3000.00,Kakamega,2024-09-19
Dry Maize,White Maize,-,-,Aram,36.67/Kg,46.15/Kg,15300.00,Siaya,2024-09-19
Dry Maize,Mixed-Traditional,-,-,Aram,41.53/Kg,46.15/Kg,3600.00,Siaya,2024-09-19
Dry Maize,White Maize,-,-,Kagio,50.00/Kg,65.00/Kg,,Kirinyaga,2024-09-19
Dry Maize,Yellow Maize,-,-,Gikomba,-,90.00/Kg,,Nairobi,2024-09-19
Dry Maize,White Maize,-,-,Gikomba,40.00/Kg,60.00/Kg,,Nairobi,2024-09-19
Dry Maize,White Maize,-,-,Kutus,35.00/Kg,40.00/Kg,2340.00,Kirinyaga,2024-09-19
Dry Maize,White Maize,-,-,Kalundu,36.67/Kg,40.00/Kg,,Kitui,2024-09-19
Dry Maize,Mixed-Traditional,-,-,Mwatate,33.33/Kg,35.00/Kg,,Taita-Taveta,2024-09-19
Dry Maize,White Maize,-,-,Kakamega Town,26.67/Kg,35.00/Kg,1800.00,Kakamega,2024-09-18
Dry Maize,White Maize,-,-,Mulot,33.33/Kg,45.00/Kg,12000.00,Bomet,2024-09-18
Dry Maize,White Maize,-,-,Miruka,32.89/Kg,37.00/Kg,5000.00,Nyamira,2024-09-18
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-09-18
Dry Maize,White Maize,-,-,Gikomba,-,55.00/Kg,,Nairobi,2024-09-18
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,60.00/Kg,,Nairobi,2024-09-18
Dry Maize,White Maize,-,-,Molo,-,30.00/Kg,1500.00,Nakuru,2024-09-18
Dry Maize,White Maize,-,-,Maua,38.89/Kg,50.00/Kg,27000.00,Meru,2024-09-18
Dry Maize,White Maize,-,-,Eldoret Main,40.00/Kg,50.00/Kg,3000.00,Uasin-Gishu,2024-09-18
Dry Maize,White Maize,-,-,Makutano Kirinyaga,27.78/Kg,40.00/Kg,9500.00,Kirinyaga,2024-09-18
Dry Maize,Mixed-Traditional,-,-,Embu Town,27.78/Kg,50.00/Kg,7000.00,Embu,2024-09-18
Dry Maize,White Maize,-,-,Ugunja,31.11/Kg,40.00/Kg,,Siaya,2024-09-18
Dry Maize,White Maize,-,-,Isebania Market,-,32.00/Kg,45000.00,Migori,2024-09-17
Dry Maize,White Maize,-,-,Mbale,31.11/Kg,37.50/Kg,14000.00,Vihiga,2024-09-17
Dry Maize,White Maize,-,-,Cheptulu,-,45.00/Kg,,Vihiga,2024-09-17
Dry Maize,White Maize,-,-,Kerugoya,30.00/Kg,50.00/Kg,4500.00,Kirinyaga,2024-09-17
Dry Maize,White Maize,-,-,Kapkwen,35.56/Kg,55.00/Kg,27000.00,Bomet,2024-09-17
Dry Maize,White Maize,-,-,Voi Retail,-,45.00/Kg,180.00,Taita-Taveta,2024-09-17
Dry Maize,White Maize,-,-,Kathonzweni,35.00/Kg,40.00/Kg,7200.00,Makueni,2024-09-17
Dry Maize,Yellow Maize,-,-,Gikomba,-,110.00/Kg,,Nairobi,2024-09-17
Dry Maize,White Maize,-,-,Gikomba,38.89/Kg,55.00/Kg,,Nairobi,2024-09-17
Dry Maize,Mixed-Traditional,-,-,Nkubu,33.33/Kg,40.00/Kg,630.00,Meru,2024-09-17
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,60.00/Kg,,Nairobi,2024-09-17
Dry Maize,White Maize,-,-,Kapsabet Market,31.11/Kg,40.00/Kg,10000.00,Nandi,2024-09-17
Dry Maize,White Maize,-,-,Bondo,37.78/Kg,50.00/Kg,28000.00,Siaya,2024-09-17
Dry Maize,White Maize,-,-,Chuka,33.33/Kg,45.00/Kg,900.00,Tharaka-Nithi,2024-09-17
Dry Maize,Mixed-Traditional,-,-,Bondeni,30.00/Kg,40.00/Kg,500.00,Trans-Nzoia,2024-09-17
Dry Maize,Mixed-Traditional,-,-,Kabati Kitui,30.00/Kg,20.00/Kg,30.00,Kitui,2024-09-17
Dry Maize,White Maize,-,-,Mbale,31.11/Kg,37.50/Kg,14000.00,Vihiga,2024-09-16
Dry Maize,White Maize,-,-,Kisasi,35.00/Kg,38.00/Kg,,Kitui,2024-09-16
Dry Maize,White Maize,-,-,Aram,36.67/Kg,46.15/Kg,13860.00,Siaya,2024-09-16
Dry Maize,Mixed-Traditional,-,-,Aram,41.53/Kg,46.15/Kg,4500.00,Siaya,2024-09-16
Dry Maize,White Maize,-,-,Chwele,24.00/Kg,40.00/Kg,,Bungoma,2024-09-16
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,60.00/Kg,,Nairobi,2024-09-16
Dry Maize,White Maize,-,-,Kalundu,36.67/Kg,40.00/Kg,,Kitui,2024-09-16
Dry Maize,Yellow Maize,-,-,Gikomba,-,105.00/Kg,,Nairobi,2024-09-16
Dry Maize,White Maize,-,-,Gikomba,38.89/Kg,55.00/Kg,,Nairobi,2024-09-16
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,60.00/Kg,,Nairobi,2024-09-16
Dry Maize,White Maize,-,-,Kutus,35.00/Kg,40.00/Kg,0.00,Kirinyaga,2024-09-16
Dry Maize,White Maize,-,-,Molo,-,28.89/Kg,1108.00,Nakuru,2024-09-16
Dry Maize,Yellow Maize,-,-,Kibuye,75.56/Kg,85.00/Kg,,Kisumu,2024-09-15
Dry Maize,White Maize,-,-,Kibuye,37.78/Kg,42.50/Kg,,Kisumu,2024-09-15
Dry Maize,White Maize,-,-,Muhoroni,40.00/Kg,50.00/Kg,5000.00,Kisumu,2024-09-15
Dry Maize,White Maize,-,-,Kibiok,35.00/Kg,40.00/Kg,9000.00,Nandi,2024-09-15
Dry Maize,White Maize,-,-,Mabera,-,32.00/Kg,50000.00,Migori,2024-09-15
Dry Maize,White Maize,-,-,Isebania Market,-,32.00/Kg,65000.00,Migori,2024-09-14
Dry Maize,White Maize,-,-,Mukuyu Market,38.89/Kg,44.44/Kg,,Muranga,2024-09-14
Dry Maize,White Maize,-,-,Molo,-,30.00/Kg,1400.00,Nakuru,2024-09-14
Dry Maize,White Maize,-,-,Marindi,31.11/Kg,35.56/Kg,1800.00,Migori,2024-09-14
Dry Maize,White Maize,-,-,Cheptulu,-,45.00/Kg,4200.00,Vihiga,2024-09-13
Dry Maize,White Maize,-,-,Ndanai Market,34.44/Kg,45.00/Kg,3600.00,Bomet,2024-09-13
Dry Maize,White Maize,-,-,Mumias,35.56/Kg,42.50/Kg,3600.00,Kakamega,2024-09-13
Dry Maize,Mixed-Traditional,-,-,Mumias,28.89/Kg,37.50/Kg,,Kakamega,2024-09-13
Dry Maize,White Maize,-,-,Bungoma town,30.00/Kg,40.00/Kg,6200.00,Bungoma,2024-09-13
Dry Maize,White Maize,-,-,Bondo,40.00/Kg,50.00/Kg,7000.00,Siaya,2024-09-13
Dry Maize,White Maize,-,-,Kerugoya,30.00/Kg,50.00/Kg,5000.00,Kirinyaga,2024-09-13
Dry Maize,Mixed-Traditional,-,-,Chuka,42.22/Kg,45.00/Kg,900.00,Tharaka-Nithi,2024-09-13
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-09-13
Dry Maize,White Maize,-,-,Gikomba,40.00/Kg,55.00/Kg,,Nairobi,2024-09-13
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,60.00/Kg,,Nairobi,2024-09-13
Dry Maize,White Maize,-,-,Makutano Kirinyaga,30.00/Kg,40.00/Kg,8800.00,Kirinyaga,2024-09-13
Dry Maize,White Maize,-,-,Mogogosiek Market,33.89/Kg,50.00/Kg,15000.00,Bomet,2024-09-12
Dry Maize,White Maize,-,-,Cheptulu,-,45.00/Kg,,Vihiga,2024-09-12
Dry Maize,White Maize,-,-,Kagio,50.00/Kg,65.00/Kg,,Kirinyaga,2024-09-12
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,60.00/Kg,,Nairobi,2024-09-12
Dry Maize,White Maize,-,-,Gikomba,-,55.00/Kg,,Nairobi,2024-09-12
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-09-12
Dry Maize,White Maize,-,-,Kalundu,36.67/Kg,40.00/Kg,,Kitui,2024-09-12
Dry Maize,Mixed-Traditional,-,-,Kimilili town,40.00/Kg,45.00/Kg,3000.00,Bungoma,2024-09-12
Dry Maize,Mixed-Traditional,-,-,Mwatate,30.00/Kg,35.00/Kg,,Taita-Taveta,2024-09-12
Dry Maize,White Maize,-,-,Mbale,31.11/Kg,37.50/Kg,22000.00,Vihiga,2024-09-11
Dry Maize,White Maize,-,-,Makutano Kirinyaga,25.00/Kg,30.00/Kg,8500.00,Kirinyaga,2024-09-11
Dry Maize,White Maize,-,-,Makutano Kirinyaga,25.00/Kg,15.00/Kg,8500.00,Kirinyaga,2024-09-11
Dry Maize,White Maize,-,-,Mulot,33.33/Kg,45.00/Kg,15000.00,Bomet,2024-09-11
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-09-11
Dry Maize,White Maize,-,-,Kakamega Town,26.67/Kg,37.50/Kg,900.00,Kakamega,2024-09-11
Dry Maize,White Maize,-,-,Kangeta,38.89/Kg,40.00/Kg,1400.00,Meru,2024-09-11
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-09-11
Dry Maize,White Maize,-,-,Gikomba,-,55.00/Kg,,Nairobi,2024-09-11
Dry Maize,White Maize,-,-,Serem - Nandi,31.25/Kg,54.17/Kg,20000.00,Nandi,2024-09-11
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,60.00/Kg,,Nairobi,2024-09-11
Dry Maize,Mixed-Traditional,-,-,Embu Town,22.22/Kg,50.00/Kg,5000.00,Embu,2024-09-11
Dry Maize,Mixed-Traditional,-,-,Makutano Embu,-,100.00/Kg,,Embu,2024-09-11
Dry Maize,White Maize,-,-,Webuye town,60.00/Kg,80.00/Kg,30000.00,Bungoma,2024-09-11
Dry Maize,White Maize,-,-,Molo,-,30.00/Kg,1400.00,Nakuru,2024-09-11
Dry Maize,White Maize,-,-,Isebania Market,-,28.00/Kg,45000.00,Migori,2024-09-11
Dry Maize,White Maize,-,-,Kerugoya,35.00/Kg,50.00/Kg,4500.00,Kirinyaga,2024-09-10
Dry Maize,White Maize,-,-,Bondo,40.00/Kg,50.00/Kg,12000.00,Siaya,2024-09-10
Dry Maize,Mixed-Traditional,-,-,Mabera,-,32.00/Kg,50000.00,Migori,2024-09-10
Dry Maize,Mixed-Traditional,-,-,Ahero,45.00/Kg,50.00/Kg,7000.00,Kisumu,2024-09-10
Dry Maize,White Maize,-,-,Cheptulu,-,45.00/Kg,,Vihiga,2024-09-10
Dry Maize,White Maize,-,-,Molo,-,30.00/Kg,1300.00,Nakuru,2024-09-10
Dry Maize,Mixed-Traditional,-,-,Kagio,50.00/Kg,65.00/Kg,,Kirinyaga,2024-09-10
Dry Maize,White Maize,-,-,Ngurubani Market,24.44/Kg,30.00/Kg,9800.00,Kirinyaga,2024-09-10
Dry Maize,Mixed-Traditional,-,-,Kapsabet Market,31.11/Kg,40.00/Kg,10000.00,Nandi,2024-09-10
Dry Maize,White Maize,-,-,Kapkwen,34.44/Kg,55.00/Kg,27000.00,Bomet,2024-09-10
Dry Maize,White Maize,-,-,Kathonzweni,35.00/Kg,40.00/Kg,22500.00,Makueni,2024-09-10
Dry Maize,White Maize,-,-,Maua,38.89/Kg,50.00/Kg,22500.00,Meru,2024-09-10
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-09-10
Dry Maize,Mixed-Traditional,-,-,Nkubu,33.33/Kg,40.00/Kg,810.00,Meru,2024-09-10
Dry Maize,Yellow Maize,-,-,Gikomba,-,110.00/Kg,,Nairobi,2024-09-10
Dry Maize,White Maize,-,-,Gikomba,-,55.00/Kg,,Nairobi,2024-09-10
Dry Maize,White Maize,-,-,Chumvini Livestock Market,20.00/Kg,27.78/Kg,11000.00,Taita-Taveta,2024-09-10
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,60.00/Kg,,Nairobi,2024-09-10
Dry Maize,Mixed-Traditional,-,-,Chuka,42.22/Kg,45.00/Kg,900.00,Tharaka-Nithi,2024-09-10
Dry Maize,Mixed-Traditional,-,-,Bondeni,37.50/Kg,45.00/Kg,500.00,Trans-Nzoia,2024-09-10
Dry Maize,White Maize,-,-,Chebunyo,33.33/Kg,45.00/Kg,45000.00,Bomet,2024-09-09
Dry Maize,White Maize,-,-,Eldoret Main,40.00/Kg,42.50/Kg,2000.00,Uasin-Gishu,2024-09-09
Dry Maize,White Maize,-,-,Cheptulu,-,45.00/Kg,2400.00,Vihiga,2024-09-09
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-09-09
Dry Maize,Yellow Maize,-,-,Gikomba,-,115.00/Kg,,Nairobi,2024-09-09
Dry Maize,White Maize,-,-,Gikomba,40.00/Kg,55.00/Kg,,Nairobi,2024-09-09
Dry Maize,White Maize,-,-,Kutus,35.00/Kg,40.00/Kg,950.00,Kirinyaga,2024-09-09
Dry Maize,White Maize,-,-,Cheptulu,-,45.00/Kg,1800.00,Vihiga,2024-09-08
Dry Maize,Mixed-Traditional,-,-,Mumias,-,35.00/Kg,,Kakamega,2024-09-08
Dry Maize,White Maize,-,-,Mumias,33.33/Kg,42.50/Kg,1800.00,Kakamega,2024-09-08
Dry Maize,Yellow Maize,-,-,Kibuye,-,70.00/Kg,,Kisumu,2024-09-08
Dry Maize,White Maize,-,-,Kibuye,37.78/Kg,42.50/Kg,,Kisumu,2024-09-08
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-09-08
Dry Maize,Mixed-Traditional,-,-,Mwatate,33.33/Kg,35.00/Kg,,Taita-Taveta,2024-09-08
Dry Maize,White Maize,-,-,Mulot,34.44/Kg,45.00/Kg,15000.00,Bomet,2024-09-07
Dry Maize,White Maize,-,-,Isebania Market,-,32.00/Kg,55000.00,Migori,2024-09-07
Dry Maize,White Maize,-,-,Molo,-,30.00/Kg,1608.00,Nakuru,2024-09-07
Dry Maize,White Maize,-,-,Makutano Kirinyaga,24.44/Kg,30.00/Kg,9800.00,Kirinyaga,2024-09-07
Dry Maize,White Maize,-,-,Serem - Vihiga,28.89/Kg,32.61/Kg,6000.00,Vihiga,2024-09-07
Dry Maize,White Maize,-,-,Keroka,32.00/Kg,34.44/Kg,85000.00,Nyamira,2024-09-07
Dry Maize,White Maize,-,-,Kapsabet Market,35.56/Kg,40.00/Kg,10000.00,Nandi,2024-09-07
Dry Maize,White Maize,-,-,Akala,40.00/Kg,50.00/Kg,5000.00,Siaya,2024-09-07
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-09-07
Dry Maize,Mixed-Traditional,-,-,Makutano Embu,-,50.00/Kg,,Embu,2024-09-07
Dry Maize,White Maize,-,-,Ngurubani Market,24.44/Kg,30.00/Kg,6500.00,Kirinyaga,2024-09-07
Dry Maize,White Maize,-,-,Cheptulu,-,42.50/Kg,4000.00,Vihiga,2024-09-06
Dry Maize,Mixed-Traditional,-,-,Mumias,-,32.50/Kg,,Kakamega,2024-09-06
Dry Maize,White Maize,-,-,Mumias,33.33/Kg,42.50/Kg,3600.00,Kakamega,2024-09-06
Dry Maize,Mixed-Traditional,-,-,Majengo Vihiga,33.33/Kg,40.00/Kg,12000.00,Vihiga,2024-09-06
Dry Maize,Yellow Maize,-,-,Kabati - Muranga,144.44/Kg,166.67/Kg,,Muranga,2024-09-06
Dry Maize,White Maize,-,-,Kabati - Muranga,40.00/Kg,46.67/Kg,,Muranga,2024-09-06
Dry Maize,White Maize,-,-,Kerugoya,35.00/Kg,50.00/Kg,4500.00,Kirinyaga,2024-09-06
Dry Maize,White Maize,-,-,Bungoma town,30.00/Kg,35.00/Kg,7000.00,Bungoma,2024-09-06
Dry Maize,White Maize,-,-,Voi Retail,-,45.00/Kg,180.00,Taita-Taveta,2024-09-06
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-09-06
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,60.00/Kg,,Nairobi,2024-09-06
Dry Maize,Yellow Maize,-,-,Gikomba,-,110.00/Kg,,Nairobi,2024-09-06
Dry Maize,White Maize,-,-,Gikomba,-,50.00/Kg,,Nairobi,2024-09-06
Dry Maize,Mixed-Traditional,-,-,Kabati Kitui,35.00/Kg,40.00/Kg,72000.00,Kitui,2024-09-06
Dry Maize,White Maize,-,-,Rongo,26.67/Kg,27.65/Kg,4500.00,Migori,2024-09-05
Dry Maize,White Maize,-,-,Aram,36.67/Kg,46.15/Kg,2700.00,Siaya,2024-09-05
Dry Maize,Mixed-Traditional,-,-,Aram,41.53/Kg,46.15/Kg,4800.00,Siaya,2024-09-05
Dry Maize,White Maize,-,-,Kipkaren,40.00/Kg,60.00/Kg,5000.00,Kakamega,2024-09-05
Dry Maize,White Maize,-,-,Kagio,50.00/Kg,65.00/Kg,,Kirinyaga,2024-09-05
Dry Maize,Mixed-Traditional,-,-,Kimilili town,32.00/Kg,36.00/Kg,7000.00,Bungoma,2024-09-05
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,60.00/Kg,,Nairobi,2024-09-05
Dry Maize,Yellow Maize,-,-,Gikomba,-,110.00/Kg,,Nairobi,2024-09-05
Dry Maize,White Maize,-,-,Gikomba,-,50.00/Kg,,Nairobi,2024-09-05
Dry Maize,White Maize,-,-,Kapsowar,40.00/Kg,60.00/Kg,1800.00,Elgeyo-Marakwet,2024-09-05
Dry Maize,White Maize,-,-,Kalundu,36.67/Kg,40.00/Kg,,Kitui,2024-09-05
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-09-05
Dry Maize,White Maize,-,-,Eldoret Main,42.50/Kg,50.00/Kg,2000.00,Uasin-Gishu,2024-09-05
Dry Maize,White Maize,-,-,Isebania Market,-,32.00/Kg,45000.00,Migori,2024-09-05
Dry Maize,Mixed-Traditional,-,-,Mbale,30.00/Kg,34.03/Kg,22000.00,Vihiga,2024-09-04
Dry Maize,White Maize,-,-,Bondo,37.78/Kg,50.00/Kg,28000.00,Siaya,2024-09-04
Dry Maize,White Maize,-,-,Cheptulu,35.56/Kg,45.00/Kg,3400.00,Vihiga,2024-09-04
Dry Maize,White Maize,-,-,Serem - Vihiga,28.89/Kg,34.78/Kg,9000.00,Vihiga,2024-09-04
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,60.00/Kg,,Nairobi,2024-09-04
Dry Maize,White Maize,-,-,Kangeta,38.89/Kg,40.00/Kg,1900.00,Meru,2024-09-04
Dry Maize,Yellow Maize,-,-,Gikomba,-,110.00/Kg,,Nairobi,2024-09-04
Dry Maize,White Maize,-,-,Gikomba,40.00/Kg,50.00/Kg,,Nairobi,2024-09-04
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-09-04
Dry Maize,White Maize,-,-,Akala,40.00/Kg,50.00/Kg,4000.00,Siaya,2024-09-04
Dry Maize,White Maize,-,-,Kerugoya,35.00/Kg,50.00/Kg,4600.00,Kirinyaga,2024-09-03
Dry Maize,White Maize,-,-,Maua,38.89/Kg,50.00/Kg,27000.00,Meru,2024-09-03
Dry Maize,White Maize,-,-,Kapsabet Market,35.56/Kg,36.00/Kg,2000.00,Nandi,2024-09-03
Dry Maize,Mixed-Traditional,-,-,Nkubu,33.33/Kg,40.00/Kg,540.00,Meru,2024-09-03
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-09-03
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,60.00/Kg,,Nairobi,2024-09-03
Dry Maize,Yellow Maize,-,-,Gikomba,-,110.00/Kg,,Nairobi,2024-09-03
Dry Maize,White Maize,-,-,Gikomba,-,50.00/Kg,,Nairobi,2024-09-03
Dry Maize,White Maize,-,-,Ngurubani Market,24.44/Kg,30.00/Kg,8500.00,Kirinyaga,2024-09-03
Dry Maize,Mixed-Traditional,-,-,Akala,33.33/Kg,41.67/Kg,1200.00,Siaya,2024-09-03
Dry Maize,Mixed-Traditional,-,-,Akala,33.33/Kg,41.67/Kg,4000.00,Siaya,2024-09-03
Dry Maize,White Maize,-,-,Ndanai Market,33.33/Kg,36.00/Kg,14000.00,Bomet,2024-09-03
Dry Maize,White Maize,-,-,Ndanai Market,33.33/Kg,36.00/Kg,27000.00,Bomet,2024-09-03
Dry Maize,White Maize,-,-,Kapsabet Market,32.00/Kg,36.00/Kg,10000.00,Nandi,2024-09-03
Dry Maize,White Maize,-,-,Molo,-,30.00/Kg,1500.00,Nakuru,2024-09-03
Dry Maize,White Maize,-,-,Ahero,45.00/Kg,50.00/Kg,7000.00,Kisumu,2024-09-02
Dry Maize,Mixed-Traditional,-,-,Ahero,45.00/Kg,50.00/Kg,3000.00,Kisumu,2024-09-02
Dry Maize,White Maize,-,-,Chebunyo,34.44/Kg,45.00/Kg,14000.00,Bomet,2024-09-02
Dry Maize,Mixed-Traditional,-,-,Gakoromone,32.22/Kg,40.00/Kg,4000.00,Meru,2024-09-02
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-09-02
Dry Maize,White Maize,-,-,Gikomba,40.00/Kg,55.00/Kg,,Nairobi,2024-09-02
Dry Maize,White Maize,-,-,Kalundu,36.67/Kg,40.00/Kg,,Kitui,2024-09-02
Dry Maize,White Maize,-,-,Kutus,35.00/Kg,40.00/Kg,0.00,Kirinyaga,2024-09-02
Dry Maize,Mixed-Traditional,-,-,Mabera,-,32.00/Kg,50000.00,Migori,2024-09-02
Dry Maize,White Maize,-,-,Kibiok,45.00/Kg,50.00/Kg,9000.00,Nandi,2024-09-01
Dry Maize,White Maize,-,-,Khayega,26.67/Kg,31.11/Kg,3150.00,Kakamega,2024-09-01
Dry Maize,Yellow Maize,-,-,Kibuye,-,60.00/Kg,,Kisumu,2024-09-01
Dry Maize,White Maize,-,-,Kibuye,37.78/Kg,42.50/Kg,,Kisumu,2024-09-01
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-09-01
Dry Maize,White Maize,-,-,Mukuyu Market,35.56/Kg,44.44/Kg,,Muranga,2024-09-01
Dry Maize,White Maize,-,-,Isebania Market,-,32.00/Kg,7500.00,Migori,2024-09-01
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-08-31
Dry Maize,Mixed-Traditional,-,-,Akala,40.00/Kg,50.00/Kg,14000.00,Siaya,2024-08-31
Dry Maize,White Maize,-,-,Kapsabet Market,35.56/Kg,36.00/Kg,20000.00,Nandi,2024-08-31
Dry Maize,Mixed-Traditional,-,-,Makutano Embu,-,50.00/Kg,,Embu,2024-08-31
Dry Maize,Mixed-Traditional,-,-,Ugunja,-,40.00/Kg,,Siaya,2024-08-31
Dry Maize,White Maize,-,-,Ugunja,42.22/Kg,50.00/Kg,,Siaya,2024-08-31
Dry Maize,White Maize,-,-,Bondo,36.67/Kg,50.00/Kg,28000.00,Siaya,2024-08-30
Dry Maize,White Maize,-,-,Bungoma town,30.00/Kg,45.00/Kg,6500.00,Bungoma,2024-08-30
Dry Maize,White Maize,-,-,Ndanai Market,33.33/Kg,38.00/Kg,27000.00,Bomet,2024-08-30
Dry Maize,White Maize,-,-,Kerugoya,35.00/Kg,50.00/Kg,4500.00,Kirinyaga,2024-08-30
Dry Maize,White Maize,-,-,Muhoroni,40.00/Kg,45.00/Kg,2500.00,Kisumu,2024-08-30
Dry Maize,White Maize,-,-,Keroka,31.11/Kg,50.00/Kg,32000.00,Nyamira,2024-08-30
Dry Maize,White Maize,-,-,Mumias,28.89/Kg,37.50/Kg,,Kakamega,2024-08-30
Dry Maize,White Maize,-,-,Cheptulu,36.11/Kg,45.00/Kg,2900.00,Vihiga,2024-08-30
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,70.00/Kg,,Nairobi,2024-08-30
Dry Maize,White Maize,-,-,Voi Retail,-,40.00/Kg,360.00,Taita-Taveta,2024-08-30
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-08-30
Dry Maize,White Maize,-,-,Eldoret Main,42.50/Kg,50.00/Kg,2000.00,Uasin-Gishu,2024-08-30
Dry Maize,White Maize,-,-,Ngurubani Market,25.00/Kg,30.00/Kg,5500.00,Kirinyaga,2024-08-30
Dry Maize,White Maize,-,-,Chuka,42.22/Kg,45.00/Kg,900.00,Tharaka-Nithi,2024-08-30
Dry Maize,White Maize,-,-,Makutano Kirinyaga,24.44/Kg,30.00/Kg,9000.00,Kirinyaga,2024-08-30
Dry Maize,White Maize,-,-,Molo,-,28.89/Kg,1400.00,Nakuru,2024-08-29
Dry Maize,White Maize,-,-,Mabera,-,32.00/Kg,100000.00,Migori,2024-08-29
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,70.00/Kg,,Nairobi,2024-08-29
Dry Maize,White Maize,-,-,Aram,36.67/Kg,46.15/Kg,13500.00,Siaya,2024-08-29
Dry Maize,Mixed-Traditional,-,-,Aram,41.53/Kg,46.15/Kg,3600.00,Siaya,2024-08-29
Dry Maize,White Maize,-,-,Kutus,30.00/Kg,40.00/Kg,0.00,Kirinyaga,2024-08-29
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-08-29
Dry Maize,Mixed-Traditional,-,-,Nyamakima,40.00/Kg,55.00/Kg,,Nairobi,2024-08-29
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-08-29
Dry Maize,White Maize,-,-,Kalundu,36.67/Kg,40.00/Kg,,Kitui,2024-08-29
Dry Maize,White Maize,-,-,Mogogosiek Market,40.00/Kg,48.00/Kg,90.00,Bomet,2024-08-29
Dry Maize,Mixed-Traditional,-,-,Mwatate,30.00/Kg,35.00/Kg,,Taita-Taveta,2024-08-29
Dry Maize,White Maize,-,-,Serem - Nandi,31.25/Kg,41.67/Kg,20000.00,Nandi,2024-08-29
Dry Maize,White Maize,-,-,Mwingi Town,38.89/Kg,50.00/Kg,18000.00,Kitui,2024-08-29
Dry Maize,Mixed-Traditional,-,-,Makutano Embu,-,45.00/Kg,,Embu,2024-08-28
Dry Maize,White Maize,-,-,Taveta Retail Market,30.00/Kg,35.00/Kg,2000.00,Taita-Taveta,2024-08-28
Dry Maize,White Maize,-,-,Miruka,28.89/Kg,40.00/Kg,72000.00,Nyamira,2024-08-28
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,70.00/Kg,,Nairobi,2024-08-28
Dry Maize,White Maize,-,-,Akala,40.00/Kg,50.00/Kg,3100.00,Siaya,2024-08-28
Dry Maize,White Maize,-,-,Serem - Vihiga,31.11/Kg,34.78/Kg,8000.00,Vihiga,2024-08-28
